sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
59,0.22889,3659.7,4570.7,9.2377,26.794,42.462,2705.2,74.49,120.49,0.34549,79.99,50.869,2633.8,25.03,52.735,3101.7,22.878,65.228,220.6,341.53,94.779,76.911,31.987,8.875,26.353,6.8472,18.809,1.6626,32.578,13.857,24.423,1.2788,18.081,2.2566,4.8502,2.263,-0.0049337,0.83702,0.10027,54.86,43.99,62.121,54.177,22.663,61.295,22.218,40.447,40.657,52.863,44.407,42.731,18.35
60,0.23076,3628.0,4569.4,9.3389,26.69,42.538,2703.7,75.62,120.46,0.34021,80.042,50.021,2632.0,24.994,51.913,3101.0,23.235,65.262,219.06,341.19,94.729,77.451,31.987,8.875,26.353,6.8472,18.809,1.6626,32.578,13.857,24.423,1.2788,18.081,2.2566,4.8502,2.263,-0.0049337,0.83702,0.10027,54.86,43.99,62.668,54.193,22.479,61.634,22.152,41.092,38.161,50.961,44.406,42.99,17.473
61,0.26897,3704.0,4512.1,9.3312,27.126,42.065,2706.1,74.341,120.45,0.33739,80.201,49.194,2634.2,24.586,49.252,3103.7,22.758,65.292,217.67,340.91,94.724,77.489,31.987,8.9411,26.408,6.8478,18.376,1.703,32.722,13.891,23.74,1.4162,18.912,2.271,4.7394,2.3092,0.008987,0.86194,0.098542,54.291,42.474,62.763,54.041,26.431,59.283,22.101,40.31,35.729,44.802,44.678,42.893,18.589
62,0.26742,3635.4,4527.6,9.2798,27.013,41.884,2707.0,75.65,120.42,0.33653,80.277,49.28,2635.6,25.161,50.554,3104.2,23.029,65.356,218.49,341.55,94.477,77.569,31.987,8.9411,26.408,6.8478,18.376,1.703,32.722,13.891,23.74,1.4162,18.912,2.271,4.7394,2.3092,0.008987,0.86194,0.098542,54.291,42.474,63.943,53.855,26.584,60.323,22.327,40.415,35.981,47.817,44.587,42.314,17.93
63,0.26888,3697.4,4572.1,9.2723,27.032,42.693,2705.6,74.71,120.38,0.34204,80.121,51.067,2632.9,25.801,50.822,3103.3,24.311,65.389,217.95,340.96,94.659,77.18,32.194,8.952,26.213,6.9386,18.924,1.6318,32.863,13.947,24.454,1.2149,18.829,2.263,4.7634,2.2625,0.008987,0.86194,0.098542,54.291,42.474,62.903,54.416,26.856,63.192,21.987,40.734,41.24,48.436,44.617,40.971,14.907
64,0.26973,3687.0,4543.8,9.2827,26.732,42.06,2707.3,75.054,120.37,0.34075,80.309,49.844,2635.2,23.869,48.962,3104.8,23.146,65.399,218.47,341.03,94.495,77.49,32.194,8.952,26.213,6.9386,18.924,1.6318,32.863,13.947,24.454,1.2149,18.829,2.263,4.7634,2.2625,0.008987,0.86194,0.098542,54.291,42.474,63.081,54.755,26.772,63.305,21.978,40.891,37.642,44.132,44.553,40.738,17.632
65,0.25117,3647.1,4505.7,9.2105,26.607,42.218,2705.2,74.471,120.32,0.34777,80.231,50.164,2634.2,25.733,50.047,3103.0,22.6,65.412,217.9,340.69,94.558,77.254,32.307,8.7975,26.196,6.8818,18.53,1.6528,33.209,13.746,23.714,1.3353,18.953,2.2797,4.8349,2.2648,0.008987,0.86194,0.098542,54.291,42.474,62.961,53.887,24.862,62.003,21.996,41.67,38.583,46.642,44.586,39.297,18.941
66,0.25031,3655.1,4520.9,9.3008,27.312,42.011,2702.6,74.845,120.33,0.34907,80.034,50.186,2631.5,26.513,49.417,3100.7,22.113,65.383,220.19,341.12,94.674,77.295,32.307,8.7975,26.196,6.8818,18.53,1.6528,33.209,13.746,23.714,1.3353,18.953,2.2797,4.8349,2.2648,0.035693,0.85877,0.089477,54.101,43.734,62.824,53.705,24.947,61.07,22.181,41.512,38.648,45.184,45.027,38.838,20.105
67,0.23829,3624.2,4547.5,9.1647,26.836,42.563,2702.3,74.535,120.32,0.32902,80.015,50.23,2630.5,25.513,48.329,3100.1,21.617,65.367,220.68,340.84,94.628,76.969,31.685,8.9715,26.276,6.9098,18.744,1.6518,32.942,13.817,23.953,1.3277,18.868,2.2608,4.8677,2.3209,0.035693,0.85877,0.089477,54.101,43.734,63.826,54.364,23.844,61.065,21.807,38.623,38.778,42.668,45.256,37.783,21.308
68,0.24164,3689.6,4539.6,9.3323,26.905,41.804,2698.4,74.153,120.38,0.32712,79.729,50.374,2626.9,25.265,50.321,3098.0,22.725,65.311,221.23,340.36,94.706,76.899,31.685,8.9715,26.276,6.9098,18.744,1.6518,32.942,13.817,23.953,1.3277,18.868,2.2608,4.8677,2.3209,0.035693,0.85877,0.089477,54.101,43.734,62.702,54.459,23.515,59.806,21.676,38.855,39.2,47.276,45.482,38.807,18.719
69,0.30162,3667.8,4514.3,9.249,26.766,42.313,2701.4,75.158,120.38,0.33749,79.887,49.348,2630.6,25.738,49.769,3098.5,22.879,65.273,222.77,340.92,94.658,77.382,32.207,8.7962,26.67,6.7449,18.615,1.6218,33.38,13.762,24.143,1.4644,18.203,2.2387,4.8478,2.2937,0.035693,0.85877,0.089477,54.101,43.734,62.818,54.258,29.846,62.314,21.972,39.42,36.181,46.0,45.623,38.343,18.334
70,0.30187,3636.9,4549.1,9.3776,26.995,42.41,2703.2,76.176,120.41,0.33403,80.098,51.067,2631.5,24.364,51.906,3101.9,23.873,65.319,224.12,340.35,94.587,77.39,32.207,8.7962,26.67,6.7449,18.615,1.6218,33.38,13.762,24.143,1.4644,18.203,2.2387,4.8478,2.2937,0.035693,0.85877,0.089477,54.101,43.734,63.349,53.842,29.821,59.365,21.947,39.841,41.239,50.944,45.774,39.712,15.965
71,0.25269,3694.2,4523.5,9.1739,26.855,42.518,2705.0,75.549,120.42,0.33016,80.256,51.946,2633.3,25.886,50.233,3103.0,22.661,65.427,222.26,340.62,94.634,77.625,31.9,8.7779,25.962,6.7738,18.443,1.6851,32.803,13.933,23.91,1.1573,18.845,2.264,4.8598,2.3219,0.025504,0.85068,0.11614,53.992,43.844,63.862,54.482,25.221,63.562,22.041,38.799,43.827,47.072,46.172,39.29,18.817
72,0.25203,3680.7,4517.3,9.3298,26.978,42.361,2705.0,74.183,120.44,0.32585,80.456,48.372,2634.3,26.737,50.65,3103.9,23.123,65.524,226.62,340.76,94.36,77.279,31.9,8.7779,25.962,6.7738,18.443,1.6851,32.803,13.933,23.91,1.1573,18.845,2.264,4.8598,2.3219,0.025504,0.85068,0.11614,53.992,43.844,64.095,54.556,25.286,61.185,22.141,39.326,33.308,48.038,46.028,39.44,17.714
73,0.28476,3715.3,4563.7,9.2972,27.011,42.296,2702.1,75.635,120.41,0.34475,80.229,49.837,2630.3,25.332,51.097,3100.3,24.025,65.598,225.65,340.28,94.467,76.898,32.076,8.9931,26.788,7.0337,18.417,1.6316,33.018,13.81,23.646,1.2703,18.669,2.3017,4.8908,2.3181,0.025504,0.85068,0.11614,53.992,43.844,63.362,54.463,28.184,61.04,21.865,41.63,37.62,49.072,46.36,39.842,15.611
74,0.28266,3706.8,4571.3,9.2839,26.917,42.523,2699.7,75.089,120.47,0.34633,80.247,49.606,2628.3,25.084,49.544,3098.2,23.799,65.632,226.73,340.23,94.578,77.274,32.076,8.9931,26.788,7.0337,18.417,1.6316,33.018,13.81,23.646,1.2703,18.669,2.3017,4.8908,2.3181,0.025504,0.85068,0.11614,53.992,43.844,63.506,54.372,28.391,61.511,21.974,41.438,36.941,45.479,46.51,40.169,16.121
75,0.26913,3654.0,4558.9,9.2428,26.78,42.041,2698.1,75.152,120.44,0.33237,80.296,50.394,2626.8,25.537,51.938,3096.3,22.16,65.666,226.5,339.81,94.551,77.261,31.869,8.9923,26.341,6.8154,18.833,1.6535,33.057,13.97,23.849,1.2434,18.471,2.2508,4.89,2.3647,0.025504,0.85068,0.11614,53.992,43.844,62.115,54.642,26.773,59.273,21.978,39.91,39.259,51.02,46.772,40.862,20.006
76,0.2702,3634.4,4558.4,9.2981,26.64,41.962,2695.7,75.425,120.46,0.3322,80.174,49.826,2623.9,25.508,49.078,3094.1,21.468,65.682,225.71,339.38,94.816,76.937,31.869,8.9923,26.341,6.8154,18.833,1.6535,33.057,13.97,23.849,1.2434,18.471,2.2508,4.89,2.3647,0.027514,0.85407,0.11297,52.907,43.745,62.451,54.649,26.668,61.583,21.517,39.931,37.589,44.401,46.911,41.545,21.686
77,0.29276,3703.0,4519.2,9.1939,27.185,42.131,2693.2,75.489,120.47,0.35136,79.959,50.455,2620.6,25.334,50.14,3092.8,24.055,65.639,227.26,339.11,94.656,77.148,31.799,8.9582,25.898,7.1097,19.352,1.6506,32.631,13.85,23.918,1.1782,18.644,2.2516,4.9507,2.2899,0.027514,0.85407,0.11297,52.907,43.745,63.147,54.123,28.834,60.87,21.553,41.978,39.439,46.859,46.944,42.5,15.563
78,0.29287,3694.6,4534.1,9.3163,27.28,42.18,2695.2,75.328,120.47,0.35069,80.332,50.366,2623.3,23.554,49.425,3093.4,21.801,65.668,227.53,339.62,94.698,77.247,31.799,8.9582,25.898,7.1097,19.352,1.6506,32.631,13.85,23.918,1.1782,18.644,2.2516,4.9507,2.2899,0.027514,0.85407,0.11297,52.907,43.745,63.292,53.945,28.823,60.052,21.767,42.06,39.176,45.203,47.087,43.312,20.901
79,0.30235,3604.1,4407.6,9.358,26.742,42.357,2692.8,74.851,120.44,0.3394,80.224,51.229,2620.8,26.782,52.157,3091.1,23.529,65.715,228.5,339.5,94.716,77.316,32.269,9.0689,26.172,6.9245,18.491,1.7053,32.732,13.773,23.821,1.2873,19.23,2.2451,4.8807,2.2973,0.027514,0.85407,0.11297,52.907,43.745,62.191,54.133,29.94,59.249,21.754,40.359,41.716,51.526,47.168,43.07,16.804
80,0.30253,3586.1,4487.5,9.2928,26.834,42.392,2696.2,75.04,120.42,0.33982,80.541,49.552,2624.4,24.937,51.031,3093.6,24.828,65.76,231.0,339.87,94.801,77.698,32.269,9.0689,26.172,6.9245,18.491,1.7053,32.732,13.773,23.821,1.2873,19.23,2.2451,4.8807,2.2973,0.027514,0.85407,0.11297,52.907,43.745,62.5,53.177,29.922,60.612,21.795,40.308,36.782,48.919,47.107,42.629,13.669
81,0.25821,3653.1,4580.8,9.2801,26.968,42.136,2697.2,75.322,120.41,0.32923,80.644,49.89,2625.6,25.287,50.475,3096.4,22.914,65.887,231.38,339.65,94.694,77.462,31.806,8.7666,26.178,6.6776,19.353,1.6803,32.49,13.597,23.63,1.1957,18.882,2.3024,4.8869,2.3312,0.029236,0.85404,0.091212,54.291,43.386,62.845,54.147,25.666,62.047,21.829,39.518,37.778,47.634,47.345,42.442,18.205
82,0.25938,3677.2,4561.8,9.3419,26.741,42.495,2696.6,74.566,120.33,0.3313,80.58,51.694,2624.8,23.747,49.896,3096.6,22.47,65.971,230.19,339.74,94.61,77.391,31.806,8.7666,26.178,6.6776,19.353,1.6803,32.49,13.597,23.63,1.1957,18.882,2.3024,4.8869,2.3312,0.029236,0.85404,0.091212,54.291,43.386,62.43,54.374,25.551,59.628,21.413,39.266,43.086,46.294,47.655,39.952,19.241
83,0.30505,3733.3,4425.6,9.2169,26.815,42.584,2695.1,74.923,120.34,0.30653,80.268,48.889,2624.7,24.559,50.419,3094.6,22.512,65.959,231.73,340.05,94.438,77.062,32.426,8.9742,25.988,6.9795,19.393,1.6626,32.556,13.756,23.881,1.3073,19.348,2.2917,4.9229,2.4008,0.029236,0.85404,0.091212,54.291,43.386,63.707,53.866,30.163,61.434,21.758,37.372,34.832,47.503,47.727,40.513,19.18
84,0.30594,3717.2,4427.0,9.2762,26.794,42.375,2694.7,75.795,120.32,0.31013,80.158,50.894,2623.1,25.803,49.206,3093.6,22.973,65.905,230.61,340.01,94.418,76.833,32.426,8.9742,25.988,6.9795,19.393,1.6626,32.556,13.756,23.881,1.3073,19.348,2.2917,4.9229,2.4008,0.029236,0.85404,0.091212,54.291,43.386,63.985,53.849,30.075,59.362,21.507,36.933,40.731,44.696,48.036,38.023,18.112
85,0.24697,3644.3,4456.1,9.2593,26.907,42.19,2691.7,75.2,120.33,0.32317,80.148,50.946,2620.1,25.572,49.846,3089.6,22.811,65.869,231.99,340.06,94.557,77.194,32.378,8.9649,25.422,6.8735,19.012,1.6516,33.078,14.053,23.242,1.3417,19.142,2.2932,4.8535,2.3895,0.029236,0.85404,0.091212,54.291,43.386,62.64,53.301,24.225,59.549,21.627,39.376,40.883,46.177,48.126,38.718,18.48
86,0.24709,3634.3,4455.4,9.3765,26.876,41.963,2691.0,75.589,120.36,0.32767,80.24,50.376,2618.8,26.208,51.559,3087.9,22.003,65.898,232.64,339.99,94.777,76.936,32.378,8.9649,25.422,6.8735,19.012,1.6516,33.078,14.053,23.242,1.3417,19.142,2.2932,4.8535,2.3895,0.014774,0.86311,0.11242,53.024,43.521,62.814,53.31,24.213,60.756,21.672,38.826,39.206,50.141,48.309,38.798,20.42
87,0.24952,3643.1,4510.9,9.3837,26.312,41.829,2689.7,74.55,120.38,0.35829,80.246,50.203,2618.2,24.84,50.03,3087.1,23.248,65.896,235.07,340.12,94.682,77.323,32.404,8.9536,26.142,6.8253,18.915,1.6448,33.307,13.852,23.529,1.0802,18.776,2.2354,4.7883,2.3022,0.014774,0.86311,0.11242,53.024,43.521,63.549,53.507,24.453,59.517,21.505,43.173,38.697,46.604,48.317,39.835,17.441
88,0.2486,3638.5,4501.4,9.3226,26.926,42.368,2688.6,74.382,120.42,0.36128,80.346,50.094,2617.0,26.519,51.025,3087.5,22.229,65.916,232.91,339.57,94.701,77.446,32.404,8.9536,26.142,6.8253,18.915,1.6448,33.307,13.852,23.529,1.0802,18.776,2.2354,4.7883,2.3022,0.014774,0.86311,0.11242,53.024,43.521,63.628,53.621,24.544,61.387,21.623,42.809,38.376,48.906,48.731,39.744,19.846
89,0.2446,3687.9,4502.3,9.2689,26.785,42.112,2688.7,75.416,120.44,0.33643,80.52,50.356,2616.9,24.485,50.041,3088.3,22.609,66.026,234.73,339.25,94.706,77.565,32.068,8.8347,26.098,6.9902,19.386,1.6444,32.781,13.929,23.633,1.3257,19.118,2.2751,4.822,2.3022,0.014774,0.86311,0.11242,53.024,43.521,63.233,53.817,24.023,58.901,21.116,40.644,39.147,46.628,48.785,41.04,18.924
90,0.24631,3709.4,4497.3,9.1754,26.544,42.93,2686.3,74.605,120.45,0.33624,80.496,49.565,2613.6,25.433,49.817,3087.7,22.714,66.078,236.36,338.66,94.608,77.471,32.068,8.8347,26.098,6.9902,19.386,1.6444,32.781,13.929,23.633,1.3257,19.118,2.2751,4.822,2.3022,0.014774,0.86311,0.11242,53.024,43.521,62.862,53.877,23.855,60.802,20.918,40.667,36.819,46.111,48.854,41.721,18.68
91,0.27536,3629.6,4424.7,9.1711,26.449,42.35,2685.8,75.87,120.38,0.34559,80.429,50.768,2614.3,25.297,49.041,3084.3,22.164,66.129,238.45,338.94,94.793,77.028,32.271,8.9056,25.941,6.7267,18.883,1.6746,33.346,13.973,23.647,1.2526,18.772,2.2544,4.9151,2.2951,0.027555,0.86348,0.09998,53.512,43.498,62.765,53.528,27.303,61.765,21.213,41.695,40.359,44.314,49.153,40.281,20.027
92,0.27714,3628.9,4430.8,9.4535,27.179,42.655,2685.9,74.847,120.4,0.3475,80.33,49.536,2612.7,25.39,51.967,3083.9,22.338,66.124,237.46,339.67,94.709,77.05,32.271,8.9056,25.941,6.7267,18.883,1.6746,33.346,13.973,23.647,1.2526,18.772,2.2544,4.9151,2.2951,0.027555,0.86348,0.09998,53.512,43.498,62.776,53.456,27.127,60.495,21.557,41.461,36.736,51.086,49.576,40.687,19.624
93,0.25657,3732.2,4498.7,9.4245,26.532,42.223,2686.7,75.305,120.37,0.35358,80.452,51.123,2615.5,24.32,49.652,3085.6,24.051,66.145,238.77,339.26,94.723,77.367,31.963,8.8325,25.773,6.9595,19.394,1.6598,32.992,13.837,23.101,1.3913,19.264,2.2729,4.9255,2.3084,0.027555,0.86348,0.09998,53.512,43.498,63.333,53.816,25.329,60.626,21.269,42.08,41.405,45.729,49.793,39.201,15.53
94,0.25723,3681.9,4454.7,9.3108,26.896,42.057,2688.2,75.322,120.4,0.35383,80.674,51.085,2617.6,25.807,49.655,3088.3,23.524,66.234,238.38,339.14,94.391,77.745,31.963,8.8325,25.773,6.9595,19.394,1.6598,32.992,13.837,23.101,1.3913,19.264,2.2729,4.9255,2.3084,0.027555,0.86348,0.09998,53.512,43.498,64.198,54.343,25.264,59.393,21.466,42.05,41.293,45.735,50.154,39.336,16.729
95,0.28778,3619.0,4408.2,9.4156,27.055,42.58,2689.6,74.799,120.35,0.33441,80.792,50.378,2616.8,24.452,50.603,3090.0,23.11,66.378,239.43,339.11,94.629,77.623,32.176,8.7429,26.25,6.954,18.468,1.6489,32.762,14.082,23.69,1.366,19.351,2.2835,4.9002,2.3607,0.027555,0.86348,0.09998,53.512,43.498,63.275,53.584,28.269,59.246,21.302,40.905,39.213,47.929,50.38,37.901,17.687
96,0.28749,3648.5,4445.0,9.2107,26.638,42.358,2687.6,74.696,120.36,0.33897,80.715,49.678,2617.1,26.057,50.44,3088.6,22.816,66.468,241.77,339.12,94.576,77.403,32.176,8.7429,26.25,6.954,18.468,1.6489,32.762,14.082,23.69,1.366,19.351,2.2835,4.9002,2.3607,0.039034,0.85418,0.10788,53.516,43.923,62.767,53.143,28.297,63.721,21.316,40.347,37.153,47.551,50.549,37.816,18.393
97,0.26723,3652.6,4511.4,9.2778,26.827,42.719,2685.6,74.471,120.34,0.36663,80.351,49.622,2613.7,24.063,49.929,3087.0,23.436,66.457,241.33,338.92,94.655,77.037,32.181,9.0489,26.091,6.9876,19.207,1.6395,32.875,13.961,23.214,1.4305,18.618,2.297,4.9775,2.3539,0.039034,0.85418,0.10788,53.516,43.923,62.675,54.596,26.476,63.593,20.832,43.721,36.987,46.371,50.932,36.913,16.959
98,0.26631,3655.7,4508.4,9.3635,26.903,42.216,2687.6,74.618,120.39,0.36512,80.459,49.956,2616.2,23.554,49.447,3087.4,22.394,66.42,242.68,339.51,94.726,77.436,32.181,9.0489,26.091,6.9876,19.207,1.6395,32.875,13.961,23.214,1.4305,18.618,2.297,4.9775,2.3539,0.039034,0.85418,0.10788,53.516,43.923,62.622,54.632,26.567,61.007,21.371,43.905,37.97,45.254,51.162,37.886,19.41
99,0.26752,3648.6,4462.3,9.3922,26.587,42.236,2686.8,74.383,120.38,0.35358,80.279,50.842,2615.0,25.943,50.334,3085.9,23.739,66.377,243.86,339.72,94.737,77.156,32.116,8.9489,26.176,6.9372,18.725,1.7246,32.808,13.896,23.315,1.279,19.088,2.2379,4.9139,2.2954,0.039034,0.85418,0.10788,53.516,43.923,62.365,53.358,26.368,63.162,21.342,42.379,40.579,47.308,51.407,37.801,16.25
100,0.26835,3622.9,4451.2,9.4763,26.907,42.087,2689.2,74.928,120.47,0.35332,80.434,48.419,2617.8,25.072,49.568,3087.4,24.302,66.379,248.02,339.84,94.793,77.62,32.116,8.9489,26.176,6.9372,18.725,1.7246,32.808,13.896,23.315,1.279,19.088,2.2379,4.9139,2.2954,0.039034,0.85418,0.10788,53.516,43.923,62.807,53.491,26.286,61.626,21.641,42.41,33.448,45.534,51.386,40.535,14.878
101,0.27567,3628.3,4504.9,9.3881,27.035,42.162,2691.0,75.016,120.43,0.34845,80.566,49.539,2619.9,25.749,50.485,3090.4,22.878,66.447,245.09,339.94,94.649,77.513,32.367,8.869,25.539,6.9013,19.167,1.673,32.715,13.776,23.152,1.3252,18.51,2.3002,4.9591,2.4005,0.012208,0.84017,0.10262,54.24,43.279,63.08,53.999,26.889,62.313,21.595,41.422,36.744,47.657,51.795,39.223,18.256
102,0.27391,3660.0,4536.8,9.3636,26.606,41.984,2693.9,75.2,120.48,0.34811,80.686,52.351,2622.2,26.304,51.246,3093.3,23.221,66.509,246.41,340.42,94.621,77.613,32.367,8.869,25.539,6.9013,19.167,1.673,32.715,13.776,23.152,1.3252,18.51,2.3002,4.9591,2.4005,0.012208,0.84017,0.10262,54.24,43.279,62.536,53.617,27.062,61.317,21.554,41.464,45.018,49.417,51.933,41.553,17.419
103,0.24948,3667.1,4452.3,9.3587,27.165,42.213,2696.0,74.382,120.39,0.33422,80.807,50.225,2626.4,24.77,50.085,3094.7,22.533,66.565,245.84,340.06,94.479,77.918,31.88,9.0174,25.879,6.8337,19.314,1.6355,32.998,13.822,23.482,1.2568,18.761,2.2603,4.811,2.3117,0.012208,0.84017,0.10262,54.24,43.279,62.692,53.516,24.57,61.498,22.084,39.958,38.761,46.73,52.238,39.022,19.006
104,0.25122,3657.8,4481.6,9.3723,26.765,42.164,2695.1,75.14,120.34,0.33224,80.605,50.274,2624.2,25.808,47.782,3093.4,22.985,66.657,248.09,340.92,94.545,77.169,31.88,9.0174,25.879,6.8337,19.314,1.6355,32.998,13.822,23.482,1.2568,18.761,2.2603,4.811,2.3117,0.012208,0.84017,0.10262,54.24,43.279,62.853,53.165,24.399,61.312,21.711,40.2,38.907,41.402,52.286,37.563,17.972
105,0.29638,3700.9,4437.8,9.4315,26.833,42.708,2693.9,74.774,120.35,0.33828,80.274,49.388,2622.2,24.489,51.235,3093.2,23.471,66.604,247.5,341.03,94.419,77.014,32.845,8.9836,25.373,6.6168,18.88,1.6263,32.938,13.75,23.223,1.3415,18.846,2.2909,4.9876,2.3866,0.012208,0.84017,0.10262,54.24,43.279,62.717,53.25,29.366,61.053,21.688,40.655,36.299,49.392,52.594,37.662,16.842
106,0.29723,3660.5,4425.1,9.4902,27.113,42.202,2694.4,74.06,120.36,0.33966,80.084,51.304,2622.9,26.435,50.194,3091.6,23.805,66.512,246.71,341.57,94.756,77.337,32.845,8.9836,25.373,6.6168,18.88,1.6263,32.938,13.75,23.223,1.3415,18.846,2.2909,4.9876,2.3866,0.021573,0.84531,0.091261,54.358,44.565,63.413,53.402,29.283,60.875,21.99,40.487,41.938,46.982,52.588,36.597,16.053
107,0.20317,3703.3,4510.8,9.2734,26.988,42.151,2694.4,74.699,120.44,0.33333,80.189,50.563,2624.1,25.146,51.175,3091.1,22.973,66.469,247.95,341.81,94.313,77.381,32.182,8.7983,25.572,6.8273,19.225,1.6442,33.282,13.813,23.187,1.3276,18.646,2.3281,5.0227,2.3256,0.021573,0.84531,0.091261,54.358,44.565,64.727,53.388,19.802,64.015,22.378,39.275,39.757,49.253,52.591,38.464,18.026
108,0.20217,3732.8,4485.4,9.493,26.577,42.386,2692.3,73.682,120.51,0.33109,80.259,49.395,2621.5,24.076,49.972,3091.4,23.008,66.479,249.04,341.11,94.51,77.244,32.182,8.7983,25.572,6.8273,19.225,1.6442,33.282,13.813,23.187,1.3276,18.646,2.3281,5.0227,2.3256,0.021573,0.84531,0.091261,54.358,44.565,64.219,53.692,19.9,61.651,21.636,39.547,36.32,46.468,52.606,41.436,17.954
109,0.26349,3725.2,4426.5,9.5508,26.94,42.207,2692.6,74.394,120.41,0.34064,80.481,50.589,2622.4,24.496,48.833,3090.9,22.72,66.53,250.49,341.5,94.367,77.71,32.18,8.8244,26.229,6.6683,18.923,1.6651,33.133,14.013,23.532,1.3032,18.588,2.3073,4.959,2.2562,0.021573,0.84531,0.091261,54.358,44.565,62.654,53.504,25.833,61.8,22.071,40.021,39.832,43.834,52.586,38.966,18.589
110,0.26444,3686.3,4448.6,9.3896,26.943,42.544,2695.0,73.882,120.42,0.33492,80.608,49.893,2623.7,23.296,51.251,3092.7,24.663,66.597,247.89,341.24,94.463,77.962,32.18,8.8244,26.229,6.6683,18.923,1.6651,33.133,14.013,23.532,1.3032,18.588,2.3073,4.959,2.2562,0.021573,0.84531,0.091261,54.358,44.565,63.324,53.239,25.74,63.679,21.966,40.72,37.784,49.43,52.922,39.129,13.943
111,0.26381,3713.5,4487.6,9.3368,27.225,42.29,2696.1,75.16,120.34,0.36265,80.739,51.872,2625.4,25.835,52.178,3094.3,21.983,66.721,250.03,341.52,94.331,77.65,32.506,9.147,25.9,6.9453,18.569,1.65,33.6,14.024,23.223,1.2522,18.608,2.303,4.8655,2.2236,0.010507,0.8121,0.10674,53.754,43.568,64.377,53.463,25.843,61.441,21.988,42.817,43.61,51.575,52.974,36.441,20.294
112,0.26433,3735.9,4465.6,9.4245,26.858,42.305,2692.7,74.825,120.34,0.36253,80.424,52.196,2621.5,26.679,50.077,3092.8,22.686,66.762,249.19,341.45,94.273,77.201,32.506,9.147,25.9,6.9453,18.569,1.65,33.6,14.024,23.223,1.2522,18.608,2.303,4.8655,2.2236,0.010507,0.8121,0.10674,53.754,43.568,63.991,53.726,25.792,61.607,21.516,42.832,44.564,46.713,53.211,35.937,18.665
113,0.22918,3667.1,4472.2,9.2125,27.174,42.607,2689.7,75.292,120.35,0.36316,80.029,49.399,2617.7,24.487,50.07,3088.1,23.713,66.658,251.3,341.46,94.621,77.159,32.481,8.9978,26.298,6.8589,19.097,1.6782,33.554,13.917,23.822,1.3206,18.427,2.2911,4.8932,2.3842,0.010507,0.8121,0.10674,53.754,43.568,62.817,54.521,22.73,64.139,21.544,43.326,36.332,46.695,53.191,35.78,16.254
114,0.23067,3654.2,4518.5,9.4489,26.847,42.0,2690.9,74.271,120.43,0.36435,80.194,50.624,2618.8,26.114,50.078,3088.5,23.716,66.613,251.46,341.65,94.618,77.233,32.481,8.9978,26.298,6.8589,19.097,1.6782,33.554,13.917,23.822,1.3206,18.427,2.2911,4.8932,2.3842,0.010507,0.8121,0.10674,53.754,43.568,63.038,53.967,22.584,60.749,21.878,43.181,39.937,46.715,53.349,37.976,16.251
115,0.23039,3699.3,4462.6,9.2719,26.973,42.285,2693.1,74.721,120.55,0.34984,80.432,50.438,2622.1,25.298,50.683,3089.7,24.139,66.623,252.29,341.74,94.738,77.649,31.97,8.9566,26.551,6.9406,18.879,1.6704,33.367,14.0,23.686,1.3925,18.117,2.2458,4.8571,2.3893,0.010507,0.8121,0.10674,53.754,43.568,63.001,53.331,22.466,61.567,22.365,42.33,39.39,48.115,53.444,42.326,15.215
116,0.22826,3675.4,4497.5,9.3971,27.211,42.423,2694.0,73.964,120.56,0.35104,80.676,49.229,2622.1,27.133,50.395,3091.5,22.79,66.727,249.25,341.36,94.532,77.423,31.97,8.9566,26.551,6.9406,18.879,1.6704,33.367,14.0,23.686,1.3925,18.117,2.2458,4.8571,2.3893,0.01892,0.82047,0.099035,53.117,43.351,63.413,52.914,22.676,62.621,22.164,42.183,35.83,47.447,53.015,45.119,18.413
117,0.27831,3643.8,4456.4,9.3794,26.413,42.759,2693.0,74.778,120.52,0.36204,80.589,49.373,2621.1,24.561,50.259,3091.8,22.735,66.787,246.39,341.23,94.638,77.695,32.017,8.9089,26.409,6.8123,18.546,1.6753,33.681,13.884,23.734,1.2378,18.749,2.2506,4.8695,2.3062,0.01892,0.82047,0.099035,53.117,43.351,63.223,53.904,27.406,62.096,21.473,43.253,36.255,47.134,53.056,45.026,18.522
118,0.277,3694.1,4485.1,9.5182,26.973,42.177,2694.5,74.66,120.51,0.36345,80.711,49.147,2623.4,24.268,50.106,3092.7,22.271,66.778,247.97,341.4,94.613,77.769,32.017,8.9089,26.409,6.8123,18.546,1.6753,33.681,13.884,23.734,1.2378,18.749,2.2506,4.8695,2.3062,0.01892,0.82047,0.099035,53.117,43.351,62.357,53.561,27.535,64.15,21.782,43.081,35.591,46.779,52.702,44.714,19.606
