sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
59,0.24545,3637.3,4466.5,9.4354,26.816,42.437,2718.5,75.602,120.42,0.33413,79.837,51.769,2648.5,23.981,51.145,3113.1,21.781,65.612,228.82,343.79,94.606,77.145,32.135,9.0556,26.328,6.8093,18.7,1.6233,32.993,13.884,23.993,1.0862,18.29,2.2923,4.8924,2.2912,0.015011,0.80866,0.086374,54.006,43.484,62.805,54.389,24.206,62.441,23.082,39.734,43.307,49.183,47.05,41.671,20.889
60,0.24465,3686.6,4472.9,9.4408,27.116,42.127,2718.1,75.543,120.39,0.33774,79.781,50.96,2647.2,24.621,48.887,3112.2,22.21,65.521,228.9,343.75,94.487,77.273,32.135,9.0556,26.328,6.8093,18.7,1.6233,32.993,13.884,23.993,1.0862,18.29,2.2923,4.8924,2.2912,0.015011,0.80866,0.086374,54.006,43.484,61.958,54.312,24.284,62.222,23.255,39.293,40.924,43.958,46.915,40.523,19.867
61,0.25309,3680.2,4511.9,9.448,26.642,42.275,2718.1,75.576,120.4,0.34652,79.673,51.661,2647.5,25.259,49.809,3112.9,22.649,65.46,228.32,344.05,94.65,77.012,32.396,8.7853,26.663,6.7401,18.525,1.6413,33.171,13.697,24.579,1.3254,18.144,2.2586,4.8614,2.2987,0.022574,0.81776,0.10277,54.036,43.769,63.352,53.887,24.93,58.838,22.901,40.444,42.987,46.092,46.418,41.348,18.856
62,0.25485,3708.9,4510.9,9.5058,26.953,42.646,2717.1,75.075,120.4,0.34376,79.653,50.163,2646.0,25.966,48.392,3113.4,23.251,65.403,227.64,343.41,94.403,77.442,32.396,8.7853,26.663,6.7401,18.525,1.6413,33.171,13.697,24.579,1.3254,18.144,2.2586,4.8614,2.2987,0.022574,0.81776,0.10277,54.036,43.769,62.858,53.899,24.757,60.277,22.848,40.78,38.58,42.813,46.17,41.022,17.403
63,0.22622,3691.2,4514.0,9.3726,26.946,42.153,2719.6,74.946,120.42,0.32504,79.898,50.113,2649.0,23.366,50.643,3114.7,22.379,65.391,225.5,343.65,94.56,77.52,32.086,9.1281,26.971,6.8202,18.279,1.6487,33.001,13.78,24.452,1.3223,17.868,2.2395,4.8029,2.3266,0.022574,0.81776,0.10277,54.036,43.769,63.87,54.32,22.443,61.104,22.922,37.992,38.431,48.022,46.055,41.659,19.459
64,0.22638,3716.1,4502.7,9.507,26.784,42.5,2717.4,75.08,120.41,0.32272,79.806,51.773,2646.9,25.849,50.058,3112.7,22.273,65.399,223.34,343.58,94.221,76.904,32.086,9.1281,26.971,6.8202,18.279,1.6487,33.001,13.78,24.452,1.3223,17.868,2.2395,4.8029,2.3266,0.022574,0.81776,0.10277,54.036,43.769,63.441,54.455,22.427,61.004,22.771,38.275,43.317,46.668,45.938,41.424,19.753
65,0.25613,3722.6,4591.9,9.3261,26.926,42.733,2716.2,75.088,120.41,0.33326,79.63,50.887,2645.1,25.31,52.598,3111.8,23.622,65.327,224.49,343.62,94.673,77.11,32.534,8.8295,26.546,6.9379,18.395,1.6605,33.168,13.498,24.72,1.2328,18.592,2.25,4.8225,2.2134,0.022574,0.81776,0.10277,54.036,43.769,62.723,54.054,25.303,61.983,22.728,39.091,40.71,52.546,45.531,40.937,16.552
66,0.2569,3685.2,4567.5,9.5219,26.927,42.634,2716.1,75.017,120.39,0.33211,79.717,51.245,2644.7,25.266,49.74,3112.0,22.954,65.294,224.26,343.07,94.334,77.097,32.534,8.8295,26.546,6.9379,18.395,1.6605,33.168,13.498,24.72,1.2328,18.592,2.25,4.8225,2.2134,0.019864,0.84167,0.09656,53.633,44.009,63.367,54.346,25.227,60.371,22.785,39.232,41.764,45.931,45.441,41.209,18.144
67,0.21166,3681.2,4519.2,9.391,26.289,42.176,2717.9,74.324,120.38,0.29621,79.875,50.302,2647.8,27.188,49.547,3112.2,23.53,65.277,224.22,343.29,94.649,77.485,32.199,8.9265,26.796,6.9703,18.593,1.6377,33.456,13.589,24.684,1.3002,18.203,2.2657,4.8534,2.2301,0.019864,0.84167,0.09656,53.633,44.009,62.407,54.712,20.897,59.287,22.777,35.795,38.988,45.485,45.223,40.96,16.744
68,0.21232,3647.7,4555.2,9.4411,27.409,42.332,2716.7,75.657,120.38,0.29871,79.812,50.447,2645.6,24.919,49.888,3112.6,22.905,65.316,223.75,342.94,94.496,77.028,32.199,8.9265,26.796,6.9703,18.593,1.6377,33.456,13.589,24.684,1.3002,18.203,2.2657,4.8534,2.2301,0.019864,0.84167,0.09656,53.633,44.009,62.983,54.281,20.832,60.397,22.921,35.489,39.415,46.275,45.044,41.396,18.259
69,0.24409,3623.7,4538.1,9.2539,26.764,42.285,2717.0,75.627,120.38,0.31158,79.798,49.816,2646.2,26.182,49.698,3112.9,23.784,65.276,221.27,343.1,94.637,77.296,31.936,8.8904,26.644,6.8608,18.552,1.6763,32.567,13.715,24.248,1.2828,18.217,2.2486,4.7815,2.198,0.019864,0.84167,0.09656,53.633,44.009,63.044,54.05,23.708,59.641,22.594,35.944,37.559,45.835,45.047,41.179,16.158
70,0.24239,3636.5,4515.2,9.3312,27.2,42.446,2718.7,75.308,120.4,0.30873,79.904,51.019,2648.2,25.413,51.453,3114.7,22.941,65.267,220.4,343.04,94.697,77.223,31.936,8.8904,26.644,6.8608,18.552,1.6763,32.567,13.715,24.248,1.2828,18.217,2.2486,4.7815,2.198,0.019864,0.84167,0.09656,53.633,44.009,62.823,54.324,23.874,61.814,23.04,36.292,41.099,49.896,44.906,41.607,18.153
71,0.26856,3664.0,4546.6,9.3709,27.03,42.017,2719.1,74.833,120.41,0.32212,79.816,50.517,2648.2,26.165,50.191,3113.4,22.738,65.269,223.45,343.06,94.488,76.933,32.292,8.7642,26.565,6.8064,18.952,1.5978,32.385,13.694,24.569,1.3399,18.129,2.2374,4.7747,2.2765,0.042241,0.8431,0.10334,52.748,43.67,63.278,54.082,26.558,61.274,23.098,37.778,39.62,46.975,45.015,40.469,18.658
72,0.27009,3673.6,4591.7,9.3996,26.718,41.973,2717.8,75.364,120.41,0.32082,79.68,49.74,2647.3,25.129,50.157,3112.9,24.066,65.217,221.06,342.97,94.563,77.109,32.292,8.7642,26.565,6.8064,18.952,1.5978,32.385,13.694,24.569,1.3399,18.129,2.2374,4.7747,2.2765,0.042241,0.8431,0.10334,52.748,43.67,63.114,53.542,26.408,60.146,22.918,37.936,37.336,46.896,45.274,41.762,15.506
73,0.23547,3651.6,4474.1,9.4289,27.081,42.361,2717.0,75.742,120.4,0.31946,79.756,50.649,2645.9,24.417,50.393,3112.4,22.019,65.23,223.93,342.77,94.533,77.111,32.219,8.7743,26.622,6.6518,18.541,1.6229,32.802,13.712,24.473,1.2119,18.285,2.287,4.8971,2.2345,0.042241,0.8431,0.10334,52.748,43.67,64.015,53.971,23.199,59.319,22.791,37.354,40.011,47.444,45.062,40.767,20.371
74,0.23563,3726.2,4453.9,9.2825,27.301,42.591,2716.4,75.908,120.42,0.31405,79.78,49.22,2645.7,25.512,50.141,3110.9,23.21,65.225,222.86,343.09,94.557,77.404,32.219,8.7743,26.622,6.6518,18.541,1.6229,32.802,13.712,24.473,1.2119,18.285,2.287,4.8971,2.2345,0.042241,0.8431,0.10334,52.748,43.67,62.73,54.213,23.184,62.133,23.304,38.014,35.805,46.859,45.202,41.332,17.523
75,0.24219,3736.0,4538.8,9.4231,27.284,42.422,2715.1,75.34,120.42,0.32097,79.875,51.513,2644.8,24.912,47.642,3112.4,22.036,65.253,224.75,342.24,94.462,77.28,32.19,8.8989,26.803,6.8503,18.779,1.6522,32.84,13.892,24.631,1.2746,18.683,2.289,4.7713,2.2842,0.042241,0.8431,0.10334,52.748,43.67,64.062,54.212,23.782,61.561,22.717,37.477,42.553,41.076,45.075,41.038,20.31
76,0.24042,3710.5,4496.0,9.3355,26.615,42.069,2712.2,74.977,120.41,0.31627,79.802,51.285,2641.0,24.904,49.356,3110.4,22.236,65.292,223.35,342.05,94.314,77.056,32.19,8.8989,26.803,6.8503,18.779,1.6522,32.84,13.892,24.631,1.2746,18.683,2.289,4.7713,2.2842,0.029019,0.84678,0.093004,53.911,43.438,64.503,54.724,23.957,60.437,22.296,38.05,41.881,45.044,45.289,41.46,19.848
77,0.24702,3688.5,4493.9,9.193,26.634,42.557,2709.5,75.787,120.4,0.34067,79.714,48.151,2637.7,23.692,50.538,3106.3,23.677,65.285,225.8,341.69,94.59,76.951,32.303,9.0085,26.435,6.9539,18.598,1.67,32.872,13.798,24.519,1.1956,18.415,2.2446,4.8248,2.1907,0.029019,0.84678,0.093004,53.911,43.438,63.262,54.184,23.83,60.61,22.301,39.853,32.657,47.78,45.133,41.164,16.454
78,0.24467,3687.8,4568.7,9.3305,27.055,41.967,2709.7,75.854,120.41,0.33911,79.911,49.481,2639.2,24.026,49.009,3105.0,22.608,65.316,222.66,341.87,94.508,77.09,32.303,9.0085,26.435,6.9539,18.598,1.67,32.872,13.798,24.519,1.1956,18.415,2.2446,4.8248,2.1907,0.029019,0.84678,0.093004,53.911,43.438,63.276,53.289,24.06,62.0,22.719,40.043,36.574,44.241,45.475,41.687,18.977
79,0.23239,3666.5,4511.2,9.3622,26.572,42.196,2708.3,75.035,120.37,0.32958,79.848,48.327,2636.5,24.778,51.159,3104.5,22.26,65.331,223.15,341.5,94.716,77.093,32.193,8.9635,26.917,6.9387,18.838,1.6466,33.0,13.798,24.164,1.2537,18.689,2.242,4.7954,2.3483,0.029019,0.84678,0.093004,53.911,43.438,62.714,54.437,23.004,60.207,22.374,38.738,33.176,49.216,45.491,40.813,19.814
80,0.23106,3676.6,4572.8,9.3983,26.882,42.241,2707.9,75.031,120.4,0.32524,79.867,50.488,2636.8,22.807,49.622,3103.7,23.546,65.331,222.72,341.17,94.603,77.283,32.193,8.9635,26.917,6.9387,18.838,1.6466,33.0,13.798,24.164,1.2537,18.689,2.242,4.7954,2.3483,0.029019,0.84678,0.093004,53.911,43.438,62.539,53.699,23.135,59.049,22.503,39.267,39.537,45.659,45.592,41.063,16.75
81,0.24496,3665.1,4511.5,9.3772,26.968,41.806,2707.8,75.658,120.39,0.3269,79.893,50.544,2636.3,26.539,50.606,3104.8,22.914,65.365,222.92,341.17,94.679,77.03,32.29,8.9045,26.279,6.7798,18.925,1.6929,33.556,13.869,23.899,1.3225,18.688,2.3017,4.9575,2.3544,0.01507,0.83281,0.11239,52.641,43.926,62.81,53.854,23.727,61.508,22.27,39.021,39.7,47.935,45.742,40.607,18.265
82,0.24492,3684.6,4502.5,9.259,26.728,42.005,2708.9,75.42,120.4,0.32427,80.019,48.785,2637.5,24.561,48.7,3104.1,22.533,65.413,223.9,341.04,94.824,77.1,32.29,8.9045,26.279,6.7798,18.925,1.6929,33.556,13.869,23.899,1.3225,18.688,2.3017,4.9575,2.3544,0.01507,0.83281,0.11239,52.641,43.926,62.475,53.961,23.732,61.498,22.271,39.342,34.526,43.525,45.76,40.988,19.168
83,0.2323,3716.0,4458.4,9.2138,26.902,42.147,2706.7,75.486,120.39,0.33432,79.954,49.027,2634.8,23.627,50.433,3104.0,23.709,65.42,224.96,340.57,94.537,77.297,32.188,9.0864,26.695,6.8987,19.054,1.6401,32.844,13.951,24.498,1.1862,18.89,2.2944,4.7812,2.2671,0.01507,0.83281,0.11239,52.641,43.926,63.351,54.258,23.015,60.311,21.993,40.047,35.238,47.537,45.772,40.335,16.363
84,0.23337,3689.6,4522.6,9.3082,26.9,42.549,2704.8,75.576,120.43,0.33751,79.969,50.349,2633.0,26.457,51.814,3102.4,21.886,65.448,224.81,340.37,94.632,77.286,32.188,9.0864,26.695,6.8987,19.054,1.6401,32.844,13.951,24.498,1.1862,18.89,2.2944,4.7812,2.2671,0.01507,0.83281,0.11239,52.641,43.926,63.805,53.49,22.91,60.824,22.001,39.658,39.128,50.731,45.888,41.9,20.694
85,0.2415,3664.7,4463.5,9.3607,27.01,42.334,2701.6,75.727,120.36,0.34395,79.955,51.899,2629.4,25.209,50.313,3100.5,22.592,65.464,222.23,339.81,94.612,76.902,32.161,8.9616,26.736,6.6392,18.759,1.6248,32.842,13.751,24.072,1.1639,18.986,2.2744,4.7869,2.2267,0.01507,0.83281,0.11239,52.641,43.926,63.229,53.844,23.948,61.019,21.945,41.196,43.69,47.259,46.223,40.294,19.051
86,0.24309,3676.4,4492.1,9.16,26.942,42.413,2700.9,74.902,120.41,0.34569,79.822,50.017,2629.4,26.588,49.466,3098.3,23.417,65.42,225.65,340.11,94.816,76.952,32.161,8.9616,26.736,6.6392,18.759,1.6248,32.842,13.751,24.072,1.1639,18.986,2.2744,4.7869,2.2267,0.011803,0.84204,0.10959,53.36,43.819,63.028,53.502,23.792,63.81,21.86,40.984,38.15,45.298,45.673,41.156,17.111
87,0.2451,3741.2,4527.0,9.3362,26.832,42.87,2704.2,74.091,120.4,0.32458,80.145,50.478,2632.7,25.709,48.909,3101.1,23.095,65.415,225.23,340.4,94.558,77.604,32.27,9.0789,26.735,6.8996,19.12,1.6528,32.67,13.984,24.3,1.22,18.852,2.2357,4.7465,2.2401,0.011803,0.84204,0.10959,53.36,43.819,64.296,53.785,24.129,60.482,22.07,38.239,39.507,44.01,45.664,40.739,17.829
88,0.24368,3718.3,4493.0,9.1726,27.181,41.895,2704.1,74.731,120.42,0.32437,80.384,50.457,2633.5,25.252,50.198,3103.3,23.189,65.508,223.64,339.71,94.341,77.444,32.27,9.0789,26.735,6.8996,19.12,1.6528,32.67,13.984,24.3,1.22,18.852,2.2357,4.7465,2.2401,0.011803,0.84204,0.10959,53.36,43.819,64.69,54.192,24.269,62.039,21.846,38.263,39.446,46.992,45.753,40.895,17.587
89,0.23368,3700.0,4481.0,9.29,26.938,42.277,2701.1,75.593,120.39,0.34919,80.399,48.015,2629.4,24.905,51.21,3099.8,22.825,65.584,222.96,339.07,94.55,77.545,31.722,8.9107,25.973,6.8313,18.304,1.6257,32.847,13.63,24.092,1.3742,18.551,2.3111,4.7614,2.2535,0.011803,0.84204,0.10959,53.36,43.819,62.828,53.423,23.133,61.604,21.804,41.534,32.259,49.335,45.756,40.831,18.432
90,0.23504,3675.3,4475.2,9.2262,26.607,42.316,2698.9,75.545,120.41,0.34952,80.32,50.346,2627.3,23.959,48.982,3097.6,22.725,65.65,221.79,338.94,94.631,77.175,31.722,8.9107,25.973,6.8313,18.304,1.6257,32.847,13.63,24.092,1.3742,18.551,2.3111,4.7614,2.2535,0.011803,0.84204,0.10959,53.36,43.819,63.252,53.493,22.999,61.318,21.439,41.494,39.118,44.177,45.803,41.475,18.688
91,0.28908,3723.2,4596.8,9.239,26.947,42.099,2697.1,74.462,120.38,0.30808,80.049,49.253,2625.5,25.691,49.405,3097.4,23.247,65.607,222.6,338.55,94.693,77.029,31.689,8.8793,26.266,6.8474,19.164,1.6762,32.836,13.75,24.47,1.2443,18.742,2.247,4.7901,2.3388,0.011923,0.85475,0.11669,53.253,43.916,63.043,54.051,28.507,60.574,21.424,37.039,35.901,45.157,45.918,41.203,17.48
92,0.28869,3674.3,4533.7,9.2493,27.04,42.27,2698.8,75.171,120.39,0.31017,80.068,51.833,2627.2,25.654,50.838,3098.3,22.352,65.55,224.47,338.98,94.531,77.183,31.689,8.8793,26.266,6.8474,19.164,1.6762,32.836,13.75,24.47,1.2443,18.742,2.247,4.7901,2.3388,0.011923,0.85475,0.11669,53.253,43.916,63.884,54.807,28.546,60.527,21.796,36.784,43.493,48.474,45.804,40.804,19.603
93,0.29682,3680.6,4497.3,9.3325,26.868,42.27,2699.7,75.163,120.39,0.32066,80.265,50.77,2627.7,25.096,50.457,3099.2,22.116,65.554,223.1,338.71,94.589,77.37,31.206,9.1828,26.822,6.9054,18.69,1.701,32.552,13.966,23.386,1.3614,19.072,2.2955,4.8987,2.3242,0.011923,0.85475,0.11669,53.253,43.916,63.675,53.138,29.348,60.698,21.459,38.521,40.365,47.591,45.979,41.379,20.146
94,0.29701,3697.1,4457.4,9.3883,27.023,42.041,2699.0,75.207,120.41,0.31903,80.244,49.053,2626.8,24.582,49.021,3098.9,22.475,65.584,223.82,338.69,94.583,77.258,31.206,9.1828,26.822,6.9054,18.69,1.701,32.552,13.966,23.386,1.3614,19.072,2.2955,4.8987,2.3242,0.011923,0.85475,0.11669,53.253,43.916,63.392,53.616,29.329,62.498,21.649,38.72,35.314,44.268,45.965,41.155,19.299
95,0.35122,3686.7,4533.8,9.187,26.662,42.084,2698.4,75.205,120.4,0.3499,80.192,48.767,2626.0,24.352,50.796,3100.0,22.62,65.592,226.46,338.55,94.537,76.981,32.1,9.0532,26.37,6.9302,19.112,1.646,32.145,13.891,23.704,1.0446,18.569,2.2274,4.7835,2.3199,0.011923,0.85475,0.11669,53.253,43.916,63.067,53.837,34.7,62.551,20.985,40.8,34.472,48.375,45.779,41.53,18.977
96,0.35266,3701.9,4489.7,9.396,26.745,42.485,2698.0,75.582,120.41,0.34787,80.079,52.147,2626.3,25.37,49.301,3098.8,22.94,65.554,226.25,339.05,94.609,77.345,32.1,9.0532,26.37,6.9302,19.112,1.646,32.145,13.891,23.704,1.0446,18.569,2.2274,4.7835,2.3199,0.036279,0.84565,0.11343,53.988,43.79,62.805,54.366,34.557,60.318,21.371,41.048,44.418,44.917,46.199,41.087,18.216
97,0.27124,3688.9,4476.6,9.2471,27.162,42.235,2698.6,75.934,120.4,0.33965,80.245,51.481,2627.9,25.628,48.62,3097.5,23.522,65.569,225.9,339.32,94.621,77.289,32.194,9.1294,26.345,6.8978,19.032,1.6493,32.531,13.931,23.322,1.3319,18.645,2.2546,4.8918,2.2842,0.036279,0.84565,0.11343,53.988,43.79,62.777,53.466,26.66,61.109,21.988,40.188,42.459,43.341,46.431,41.025,16.833
98,0.27134,3672.1,4458.1,9.1651,27.158,42.015,2697.8,74.805,120.41,0.33834,80.273,48.912,2626.5,25.281,51.358,3097.4,22.777,65.608,228.17,339.39,94.637,77.401,32.194,9.1294,26.345,6.8978,19.032,1.6493,32.531,13.931,23.322,1.3319,18.645,2.2546,4.8918,2.2842,0.036279,0.84565,0.11343,53.988,43.79,63.067,53.688,26.65,62.128,21.769,40.347,34.899,49.676,46.429,41.215,18.584
99,0.26406,3673.7,4453.1,9.3897,27.153,42.432,2697.7,75.001,120.39,0.34088,80.315,49.41,2625.1,26.164,51.501,3097.5,23.857,65.67,226.5,338.95,94.722,77.425,32.076,8.9448,26.295,6.9031,19.115,1.7143,32.181,13.94,23.87,1.1193,19.09,2.2541,4.8498,2.3059,0.036279,0.84565,0.11343,53.988,43.79,63.292,53.894,25.654,59.399,21.569,41.248,36.363,50.007,46.776,40.99,16.01
100,0.26453,3648.4,4483.1,9.2474,26.546,42.528,2697.4,74.756,120.41,0.34352,80.405,50.269,2625.1,24.611,49.725,3097.1,22.199,65.715,228.67,338.74,94.615,77.213,32.076,8.9448,26.295,6.9031,19.115,1.7143,32.181,13.94,23.87,1.1193,19.09,2.2541,4.8498,2.3059,0.036279,0.84565,0.11343,53.988,43.79,63.728,53.535,25.608,62.342,21.108,40.926,38.892,45.897,46.777,41.262,19.953
101,0.27386,3675.9,4471.9,9.4105,26.669,42.31,2695.4,75.169,120.39,0.34203,80.305,50.488,2624.2,26.163,51.179,3094.4,22.755,65.757,226.39,339.27,94.751,77.386,32.308,9.0751,26.53,7.0714,18.916,1.638,32.648,14.093,24.152,1.2551,18.529,2.2203,4.9951,2.2919,0.012988,0.85477,0.10159,53.862,43.306,63.192,53.417,27.046,60.451,21.656,41.519,39.535,49.264,46.969,40.578,18.625
102,0.27467,3657.3,4443.8,9.3827,26.852,42.353,2696.9,75.558,120.4,0.34522,80.476,51.791,2625.5,25.448,50.397,3095.3,23.516,65.783,227.99,339.17,94.487,77.405,32.308,9.0751,26.53,7.0714,18.916,1.638,32.648,14.093,24.152,1.2551,18.529,2.2203,4.9951,2.2919,0.012988,0.85477,0.10159,53.862,43.306,63.511,53.753,26.966,61.497,21.607,41.131,43.37,47.453,46.93,41.297,16.8
103,0.25337,3606.1,4455.2,9.333,27.021,42.568,2695.4,75.421,120.37,0.3646,80.495,49.006,2623.4,23.615,49.319,3093.9,22.018,65.814,229.71,339.07,94.867,77.455,31.695,8.8316,26.087,6.9932,18.973,1.6332,32.427,13.858,24.037,1.2525,18.751,2.2739,4.8799,2.3657,0.012988,0.85477,0.10159,53.862,43.306,62.816,54.064,24.65,61.184,21.759,43.129,35.175,44.958,46.877,40.342,20.334
104,0.25229,3612.0,4443.3,9.2616,27.059,42.706,2691.2,74.844,120.39,0.36057,80.181,49.088,2618.5,27.976,50.541,3090.8,22.553,65.821,229.37,339.38,94.735,76.913,31.695,8.8316,26.087,6.9932,18.973,1.6332,32.427,13.858,24.037,1.2525,18.751,2.2739,4.8799,2.3657,0.012988,0.85477,0.10159,53.862,43.306,62.715,54.207,24.756,60.94,21.446,43.621,35.416,47.787,47.011,40.52,19.122
105,0.31314,3643.0,4478.2,9.3671,27.209,42.478,2692.2,74.984,120.41,0.33401,80.035,51.417,2619.7,27.684,48.223,3091.8,22.685,65.74,228.7,339.26,94.945,77.144,31.683,8.93,26.338,7.0384,19.123,1.6716,32.987,14.104,23.737,1.1414,19.456,2.2571,4.908,2.3037,0.012988,0.85477,0.10159,53.862,43.306,62.725,53.621,30.799,59.757,21.611,40.802,42.271,42.423,47.179,40.622,18.826
106,0.31197,3629.3,4486.1,9.2039,26.524,42.449,2696.9,74.306,120.38,0.33635,80.287,49.83,2625.2,27.57,49.705,3094.9,23.532,65.724,229.93,339.94,94.644,77.598,31.683,8.93,26.338,7.0384,19.123,1.6716,32.987,14.104,23.737,1.1414,19.456,2.2571,4.908,2.3037,0.028124,0.85257,0.10004,54.124,43.95,62.961,53.526,30.914,61.368,21.635,40.517,37.599,45.852,47.436,40.259,16.775
107,0.31905,3630.0,4453.8,9.3487,26.934,42.219,2699.3,75.54,120.42,0.3631,80.505,50.857,2628.0,24.215,50.767,3097.5,23.239,65.78,228.84,339.79,94.645,77.696,32.568,9.008,26.245,7.0689,19.041,1.622,32.782,13.806,23.875,1.2047,18.809,2.223,4.9834,2.37,0.028124,0.85257,0.10004,54.124,43.95,62.427,53.498,31.469,63.359,21.942,44.083,40.623,48.31,47.748,41.178,17.441
108,0.31831,3586.7,4484.8,9.4172,26.839,42.366,2703.6,74.878,120.41,0.36545,80.704,51.669,2632.4,25.543,50.951,3099.5,24.04,65.897,231.45,340.95,94.72,77.616,32.568,9.008,26.245,7.0689,19.041,1.622,32.782,13.806,23.875,1.2047,18.809,2.223,4.9834,2.37,0.028124,0.85257,0.10004,54.124,43.95,63.173,53.127,31.542,61.411,22.218,43.796,43.011,48.736,47.725,40.952,15.511
109,0.23454,3583.2,4453.1,9.4125,27.061,42.306,2701.6,74.116,120.39,0.3337,80.581,49.596,2629.4,24.766,51.531,3099.0,22.847,65.969,232.31,340.91,94.634,77.433,31.934,9.0626,26.178,6.9242,18.69,1.6333,32.763,13.649,23.662,1.3855,18.87,2.296,4.8675,2.3175,0.028124,0.85257,0.10004,54.124,43.95,62.803,53.657,23.07,61.857,22.074,39.886,36.911,50.076,47.855,40.086,18.339
110,0.23416,3623.3,4444.8,9.4562,26.995,42.265,2701.5,74.842,120.4,0.33452,80.459,49.119,2629.6,25.662,48.921,3098.1,22.077,65.971,230.73,341.28,94.793,77.372,31.934,9.0626,26.178,6.9242,18.69,1.6333,32.763,13.649,23.662,1.3855,18.87,2.296,4.8675,2.3175,0.028124,0.85257,0.10004,54.124,43.95,62.114,53.756,23.107,60.461,22.058,39.787,35.509,44.036,48.205,41.228,20.164
111,0.29492,3601.6,4509.7,9.3493,26.895,42.096,2700.0,74.172,120.38,0.31319,80.075,48.725,2628.6,26.159,49.908,3099.2,22.788,65.926,231.62,341.33,94.738,76.987,32.196,8.8875,26.464,6.8631,19.318,1.6154,32.454,13.853,24.083,1.3417,18.575,2.2868,4.9413,2.3442,0.025527,0.84048,0.096417,53.671,44.254,63.647,53.826,29.064,61.939,21.838,38.04,34.346,46.322,48.314,41.356,18.53
112,0.29622,3677.8,4502.5,9.4869,26.708,42.526,2701.9,73.427,120.43,0.3154,79.897,48.177,2630.9,25.286,51.341,3098.7,22.174,65.849,233.41,341.97,94.622,76.813,32.196,8.8875,26.464,6.8631,19.318,1.6154,32.454,13.853,24.083,1.3417,18.575,2.2868,4.9413,2.3442,0.025527,0.84048,0.096417,53.671,44.254,62.337,53.912,28.935,60.771,22.274,37.77,32.735,49.637,48.363,41.166,20.022
113,0.27087,3662.2,4407.4,9.3958,27.105,42.413,2703.1,73.886,120.41,0.33866,79.942,50.783,2631.8,26.744,49.621,3099.0,23.109,65.764,235.18,342.06,94.7,77.353,32.328,9.059,26.324,6.8029,18.381,1.6788,33.107,13.842,23.707,1.1815,18.668,2.2772,4.8773,2.3141,0.025527,0.84048,0.096417,53.671,44.254,63.13,53.471,26.695,62.061,22.513,40.292,40.404,45.657,48.416,40.595,17.774
114,0.2722,3663.9,4429.4,9.3915,27.227,42.005,2705.9,74.523,120.46,0.33892,80.268,51.516,2634.7,25.702,49.404,3101.3,23.404,65.82,233.45,342.59,94.489,77.515,32.328,9.059,26.324,6.8029,18.381,1.6788,33.107,13.842,23.707,1.1815,18.668,2.2772,4.8773,2.3141,0.025527,0.84048,0.096417,53.671,44.254,63.1,53.207,26.564,60.92,22.739,40.26,42.561,45.155,48.776,41.679,17.041
115,0.25664,3692.2,4528.0,9.4383,26.913,42.027,2706.5,74.315,120.4,0.33967,80.33,48.925,2636.1,23.989,49.175,3102.6,24.083,65.889,234.95,342.81,94.406,77.615,32.319,8.9215,25.999,6.9128,18.476,1.6407,33.019,13.836,23.666,1.1906,18.894,2.2903,4.8935,2.3271,0.025527,0.84048,0.096417,53.671,44.254,63.188,54.314,25.43,59.737,22.547,39.918,34.937,44.625,48.841,41.22,15.406
116,0.25614,3685.1,4528.6,9.2207,27.317,42.306,2704.2,74.922,120.44,0.34027,80.124,50.738,2632.9,24.534,49.306,3103.1,21.643,65.898,234.2,342.23,94.473,77.26,32.319,8.9215,25.999,6.9128,18.476,1.6407,33.019,13.836,23.666,1.1906,18.894,2.2903,4.8935,2.3271,-0.0074355,0.8257,0.089782,54.275,44.001,63.31,54.307,25.479,62.669,22.324,39.844,40.272,44.929,48.819,42.666,21.229
117,0.25866,3656.7,4537.0,9.285,26.815,42.32,2704.5,73.718,120.4,0.33896,80.08,50.296,2634.4,26.711,49.889,3100.4,22.643,65.906,236.44,342.66,94.486,77.399,32.629,8.9594,26.079,6.8227,18.702,1.6679,33.162,13.742,24.315,1.1643,18.877,2.2923,4.8772,2.3096,-0.0074355,0.8257,0.089782,54.275,44.001,62.858,54.031,25.135,61.7,22.297,39.869,38.972,46.277,48.693,41.513,18.846
118,0.25807,3657.5,4494.5,9.3881,26.665,42.586,2705.2,74.96,120.41,0.33946,80.057,51.101,2634.2,24.727,51.08,3101.3,23.704,65.893,238.02,342.74,94.659,77.383,32.629,8.9594,26.079,6.8227,18.702,1.6679,33.162,13.742,24.315,1.1643,18.877,2.2923,4.8772,2.3096,-0.0074355,0.8257,0.089782,54.275,44.001,62.845,54.54,25.193,61.68,22.115,39.807,41.34,49.033,48.63,41.566,16.327
